id	text	label	dimension
384_0	hey, check out how light these are.	 flaunt	intent
384_1	carbon fiber--sorry, they're probably a little sweaty.	 apologise	intent
384_5	who the hell are you to talk to him that way?	 criticize	intent
384_6	he is more man than you'll ever be.	 taunt	intent
384_7	if we're talking about truth bombs, well, take shelter, 'cause i'm about to make it rain.	 taunt	intent
385_0	with her fortune teller sleeves and her dallas eye shadow?	 taunt	intent
385_7	jonah, stop, seriously. just look at him.	 prevent	intent
385_8	just we'll be all right.	 comfort	intent
385_10	how do you not get how this works?	 criticize	intent
385_11	he was finally gonna get a job.	 criticize	intent
385_12	i'm sorry, it's confusing. you're a very good actor.	 apologise	intent
388_0	of course, the eventual plan would be to hike the appalachian trail, but for now, i'm just gonna walk around the reservoir.	 plan	intent
388_1	cool.	 praise	intent
388_5	attention, ladies and germs.	 inform	intent
388_6	sorry, i've always wanted to say that.	 apologise	intent
391_0	oh, yeah, adam. adam.	 acknowledge	intent
391_1	he's--he's good.	 praise	intent
391_7	no. forget it.	 leave	intent
391_8	nope.	 leave	intent
392_0	also, it is mother's day this weekend, and corporate says mothers are in this year.	 inform	intent
392_1	so we're gonna be hitting that hard.	 plan	intent
392_2	well, that's it for the prepared announcements.	 inform	intent
392_3	now i'll open it up to the room, in case anyone has something they'd like to say.	 inform	intent
392_4	maybe about mother's day?	 advise	intent
392_5	amy has the floor.	 arrange	intent
392_6	okay, i see.	 acknowledge	intent
392_7	hey guys, i'm pregnant.	 inform	intent
392_8	i know what you're thinking, but i only told, like, three people, so this is not on me.	 explain	intent
392_11	don't worry. i couldn't tell.	 comfort	intent
392_14	the baby is adam's. i was the first to know because i am her best friend, and, justine, no one went to your bar crawl because you are unpleasant to be around.	 inform	intent
392_15	unpleasant in bed.	 taunt	intent
394_0	this is urgent! attention, employees.	 inform	intent
394_1	we need you to assemble in the front of the store for a group photo in ten minutes.	 arrange	intent
394_2	and look sharp!	 inform	intent
394_3	we--no! we have a chance to have ceo, neil penderson, in our store!	 inform	intent
394_4	neil! penderson!	 inform	intent
394_5	as i was saying, there's a missing child.	 inform	intent
394_6	his name is caden. he has brown hair, is eight years old, and is wearing overalls.	 inform	intent
394_7	so, uh, i guess those two things.	 inform	intent
394_8	group photo. missing kid.	 inform	intent
395_0	mad props on not getting scooped out.	 joke	intent
395_1	we brought you some of harmonica's old baby stuff we were gonna give to goodwill.	 introduce	intent
395_2	then we were like, why deal with the middle man when we can just do the charity right onto you?	 explain	intent
395_3	oh, okay. thank you.	 thank	intent
395_4	but i'm not a charity case.	 refuse	intent
395_5	oh, there's some good stuff in here.	 introduce	intent
395_6	oh, that baby. that's a good baby.	 introduce	intent
395_7	oh, it's clean.	 introduce	intent
395_8	but what if it's a boy then?	 doubt	intent
395_9	it's like a pretty funny slam on him.	 joke	intent
396_0	maybe next year.	 leave	intent
396_1	okay, it's just that i was the one who took it last year and the year before that.	 complain	intent
396_2	is it a crime to shine?	 doubt	intent
396_3	come up to the front. amanda, way back.	 arrange	intent
396_4	jonah, you're gonna show off your tight little bod right here.	 arrange	intent
396_6	half-pint, right there.	 arrange	intent
396_7	oh, how big of a smile do you want?	 doubt	intent
396_8	it hurts a little, but i can show all of my teeth.	 flaunt	intent
396_9	sure.	 acknowledge	intent
396_10	okay, everyone put your arms around each other.	 arrange	intent
396_11	jonah, both arms. pregnancy's not contagious.	 arrange	intent
396_12	have you two never taken a picture?	 doubt	intent
396_13	there's a spot open in the middle.	 inform	intent
396_14	i guess that works too.	 agree	intent
397_0	it's just fine. that's a good way of putting it.	 praise	intent
397_1	that's not what i meant.	 oppose	intent
397_3	right! like on  cnn heroes,  you get a sense of the struggle.	 agree	intent
397_4	you know, i agree with garrett.	 agree	intent
397_5	we should be doing a tv show.	 advise	intent
397_7	ken burns. let's do this!	 arrange	intent
398_0	well, i mean, you saw it first, so finders keepers.	 explain	intent
398_1	no, i didn't. you found it.	 oppose	intent
398_2	why don't you just keep it.	 advise	intent
398_3	mateo, thank you. that's very kind of you.	 thank	intent
398_4	but i don't really need handouts.	 refuse	intent
398_5	i don't even know what you're talking about.	 doubt	intent
398_7	i put it there for amy to find, bo.	 explain	intent
400_0	and the guy who made my burrito was like really creepy, but kind of in a hot way.	 complain	intent
400_3	yeah, totally.	 agree	intent
400_4	uh, sure.	 acknowledge	intent
400_7	okay? if you thought you were gonna die, maybe act like it.	 advise	intent
400_8	oh, okay, yeah, i can act like that, okay.	 agree	intent
402_1	you said you wanted emotion. i gave you emotion.	 explain	intent
402_2	well, maybe less emotion.	 advise	intent
402_3	all right, got it. no problem.	 agree	intent
402_4	moving on.	 arrange	intent
402_5	okay? i'm trying to do it normal, but it's...	 explain	intent
402_10	sorry.	 apologise	intent
403_0	mm, sorry i can't talk right now.	 apologise	intent
403_1	mm, blankets don't have hands.	 joke	intent
403_2	stop.	 prevent	intent
403_3	yeah. well, i mean, yeah.	 agree	intent
403_4	okay, um, how about a mother's day brunch?	 advise	intent
403_6	i'm supposed to meet my mom later that day, but i can blow it off, so it's totally fine.	 leave	intent
405_1	i've had that conversation multiple times.	 flaunt	intent
405_2	well, now that you're single again, you and i should start hanging out more.	 advise	intent
405_4	well, no. not really.	 oppose	intent
405_5	i mean, yes, he offered, but i'm not gonna do it.	 refuse	intent
405_6	i'm sorry. the father of your baby wants to step up?	 doubt	intent
405_11	he can't support me.	 oppose	intent
405_12	he works part time at a petsmart.	 introduce	intent
405_13	okay, i don't really want to talk about this anymore.	 prevent	intent
405_14	so, uh, let's find something else to talk about.	 advise	intent
405_15	just one more thing.	 inform	intent
405_17	i thought a lot about this, and you being pregnant is not a deal breaker for me.	 inform	intent
405_18	i may not be that baby's father, but i'm willing to step up and be its dad.	 inform	intent
405_19	thank you, marcus. i'll let you know.	 thank	intent
407_1	yeah, totally.	 agree	intent
407_2	that was so good.	 praise	intent
407_3	that could seriously be on youtube.	 praise	intent
407_4	guys, i would watch a show about us.	 inform	intent
407_6	after watching it, i got to say, a lot of the key choices were mine, so.	 flaunt	intent
408_0	i've got three rules.	 inform	intent
408_1	can i move back in with you?	 ask for help	intent
409_0	so, neil penderson, that's our ceo, will speak first, followed by glenn, and then neil will take a few more questions.	 inform	intent
409_1	let's try and remember this event is going to be live-streamed, so let's try to avoid anything controversial, okay?	 inform	intent
409_2	laurie, by live-stream do you mean in the conventional sense, like running water or...	 confirm	intent
409_3	no, i mean you're going to be filmed and then broadcast live to all of our stores.	 explain	intent
409_4	oh!	 acknowledge	intent
409_5	i'm sorry, isn't the whole point of a town hall that you can ask anything?	 doubt	intent
409_7	that's fun.	 praise	intent
409_8	ooh, i'm going to ask what's the craziest rich person thing he's ever done.	 plan	intent
409_9	i bet it's something like blowing up a cow with a bazooka, or hunting a person.	 joke	intent
409_11	uh, why can't we talk about myrtle?	 advise	intent
409_12	uh, because we had to fire myrtle.	 explain	intent
409_13	so we don't need people asking those kinds of questions.	 explain	intent
409_15	7.594 billion people.	 inform	intent
410_0	oh. hi.	 greet	intent
410_1	hi.	 greet	intent
410_2	what are you doing in here?	 care	intent
410_3	okay, fine, what laurie said about firing myrtle was weird, so i thought i'd check her file.	 explain	intent
410_4	what are you doing?	 care	intent
411_1	it's medicine. you can't have too many.	 oppose	intent
411_2	china, france, india, mexico.	 introduce	intent
411_3	that's most of the small world ride.	 introduce	intent
411_4	yeah, i guess that's true.	 agree	intent
411_7	you're not helping.	 criticize	intent
412_2	what--she just goes 30 years without a single write-up and overnight gets bad at her job?	 doubt	intent
412_3	no, i know, she's been not great at her job for 30 years, so why all of a sudden is glenn writing her up?	 doubt	intent
412_4	it's not glenn.	 oppose	intent
412_6	since when does a district manager write up floor workers?	 doubt	intent
412_7	we have to talk to jeff.	 plan	intent
412_8	or i have to talk to jeff.	 plan	intent
412_11	i'm not in charge of who you talk to.	 leave	intent
413_0	you deserve so much better.	 comfort	intent
413_1	thanks. i appreciate that.	 thank	intent
413_2	so what are we going to do to him?	 care	intent
413_3	revenge porn on the internet?	 advise	intent
413_4	give his credit card info to a bum?	 advise	intent
413_8	i'm just going to go...	 leave	intent
413_10	i've got nothing to lose anymore.	 complain	intent
414_0	thank you for meeting with us.	 thank	intent
414_1	cool. that's cool.	 praise	intent
414_2	i'm sorry, okay, so, um...	 apologise	intent
414_3	there was a mandate to write up any employee over the age of 70 to give us a pretext for firing them, okay?	 explain	intent
414_6	um...that.	 acknowledge	intent
414_7	it's the mindset. anything is justified as long as it saves a dollar.	 explain	intent
414_9	oh, sorry, wrong car.	 apologise	intent
415_3	dude, todd's like 40.	 inform	intent
415_5	oh, she is so beautiful.	 praise	intent
415_6	it just means we all have to work together.	 inform	intent
415_7	okay, so we're going to sneak jeff into that meeting.	 plan	intent
415_8	and then, he's going to stand up in front of the ceo, and the cameras, and say why myrtle was really fired.	 plan	intent
415_9	wait, you're asking us to sign on for a plan where jeff is the key?	 doubt	intent
415_10	i stand by what i said.	 inform	intent
415_11	couldn't they just say jeff is lying?	 doubt	intent
415_12	bam, there's our proof.	 inform	intent
415_15	so those are the other parts that we also haven't figured out yet.	 explain	intent
415_16	mm, solid plan.	 taunt	intent
415_17	because i have to speak in front of everyone on the planet.	 explain	intent
415_18	i mean, she kind of sucked.	 complain	intent
416_0	so are you sure being stuffed in a box in styrofoam is safe?	 confirm	intent
416_1	maybe you could do it and i could talk to the guard?	 advise	intent
416_2	you have zero charisma.	 criticize	intent
416_4	there's your air holes, princess.	 taunt	intent
